transcript_id	gene_symbol
ENST00000481945	DFFB
ENST00000461150	DFFB
ENST00000486765	C1orf174
ENST00000474140	C1orf174
ENST00000361605	C1orf174
ENST00000667408	LINC01134
ENST00000413332	LINC01134
ENST00000442673	LINC01134
ENST00000439488	LINC01134
ENST00000456897	LINC01346
ENST00000635619	LINC01346
ENST00000412674	LINC01346
ENST00000635247	LINC01345
ENST00000635127	LINC01345
ENST00000425194	LINC01345
ENST00000671015	LINC01345
ENST00000664502	LINC01346
ENST00000642026	LINC02780
ENST00000641562	LINC02780
ENST00000641078	LINC02780
ENST00000642139	AL805961
ENST00000449232	EEF1DP6
ENST00000635002	LINC01777
ENST00000635312	LINC01777
ENST00000669931	LINC01777
ENST00000423197	LINC01777
ENST00000665284	LINC01777
ENST00000663417	LINC01777
ENST00000670434	LINC01777
ENST00000668086	LINC01777
ENST00000633821	LINC01777
ENST00000671656	LINC01777
ENST00000659315	LINC01777
ENST00000667352	LINC01777
ENST00000635642	LINC01777
ENST00000641472	AL355602
ENST00000438791	Z98747
ENST00000634256	LINC01646
ENST00000667354	LINC01646
ENST00000666685	LINC01646
ENST00000635556	LINC01646
ENST00000659083	LINC01646
ENST00000659059	LINC01646
ENST00000661628	LINC01646
ENST00000420522	LINC01646
ENST00000378191	AJAP1
ENST00000378190	AJAP1
ENST00000466761	AJAP1
ENST00000658045	Z98886
ENST00000661891	Z98886
ENST00000641254	BX005132
ENST00000641403	LINC02781
ENST00000443270	LINC02782
ENST00000641871	AL139823
ENST00000641426	Z98259
ENST00000641583	Z98259
ENST00000641860	Z98259
ENST00000649109	Z98259
ENST00000564261	Z98259
ENST00000637697	Z97988
ENST00000637702	AL365255
ENST00000579887	Z97988
ENST00000413887	AL365255
ENST00000582517	MIR4689
ENST00000460696	NPHP4
ENST00000378161	NPHP4
ENST00000478423	NPHP4
ENST00000378156	NPHP4
ENST00000489180	NPHP4
ENST00000378169	NPHP4
ENST00000468253	NPHP4
ENST00000506941	NPHP4
ENST00000470763	NPHP4
ENST00000622020	NPHP4
ENST00000466897	NPHP4
ENST00000655548	KCNAB2
ENST00000378111	KCNAB2
ENST00000378097	KCNAB2
ENST00000666163	KCNAB2
ENST00000671676	KCNAB2
ENST00000658691	KCNAB2
ENST00000658883	KCNAB2
ENST00000655748	KCNAB2
ENST00000435937	KCNAB2
ENST00000493807	KCNAB2
ENST00000445501	KCNAB2
ENST00000478098	KCNAB2
ENST00000668706	KCNAB2
ENST00000653262	KCNAB2
ENST00000389632	KCNAB2
ENST00000657222	KCNAB2
ENST00000654144	KCNAB2
ENST00000341524	KCNAB2
ENST00000462676	KCNAB2
ENST00000428161	KCNAB2
ENST00000352527	KCNAB2
ENST00000663169	KCNAB2
ENST00000653635	KCNAB2
ENST00000661248	KCNAB2
ENST00000656198	KCNAB2
ENST00000602612	KCNAB2
ENST00000481789	KCNAB2
ENST00000656746	KCNAB2
ENST00000666299	KCNAB2
ENST00000665338	KCNAB2
ENST00000652845	KCNAB2
ENST00000655703	KCNAB2
ENST00000669250	KCNAB2
ENST00000164247	KCNAB2
ENST00000668559	KCNAB2
ENST00000378092	KCNAB2
ENST00000472700	KCNAB2
ENST00000459822	KCNAB2
ENST00000378083	KCNAB2
ENST00000662147	KCNAB2
ENST00000458166	KCNAB2
ENST00000662363	KCNAB2
ENST00000663671	KCNAB2
ENST00000656607	KCNAB2
ENST00000663419	KCNAB2
ENST00000652911	KCNAB2
ENST00000662815	KCNAB2
ENST00000671076	KCNAB2
ENST00000262450	CHD5
ENST00000475121	CHD5
ENST00000462991	CHD5
ENST00000377999	CHD5
ENST00000496404	CHD5
ENST00000491020	CHD5
ENST00000484532	AL031847
ENST00000234875	RPL22
ENST00000480661	RPL22
ENST00000497965	RPL22
ENST00000471204	RPL22
ENST00000465387	RPL22
ENST00000462296	RPL22
ENST00000465335	RPL22
ENST00000455744	RNF207-AS1
ENST00000466994	RNF207
ENST00000377939	RNF207
ENST00000484435	RNF207
ENST00000485539	RNF207
ENST00000496676	RNF207
ENST00000463453	RNF207
ENST00000496329	RNF207
ENST00000492476	RNF207
ENST00000483336	RNF207
ENST000003438130	ICMT
ENST00000495791	ICMT
ENST00000489498	ICMT
ENST00000474756	ICMT
ENST00000650463	LINC00337
ENST00000441724	LINC00337
ENST00000429480	LINC00337
ENST00000377898	HES3
ENST00000377893	GPR153
ENST00000608083	ACOT7
ENST00000361521	ACOT7
ENST00000377842	ACOT7
ENST00000377845	ACOT7
ENST00000377855	ACOT7
ENST00000377860	ACOT7
ENST00000418124	ACOT7
ENST00000545482	ACOT7
ENST00000473466	ACOT7
ENST00000481175	ACOT7
ENST00000607670	AL031848
ENST00000377837	HES2
ENST00000377836	HES2
ENST00000471190	HES2
ENST00000377834	HES2
ENST00000487437	HES2
ENST00000489730	HES2
ENST00000645284	ESPN
ENST00000636330	ESPN
ENST00000585139	MIR4252
ENST00000633651	ESPN
ENST00000632142	ESPN
ENST00000418286	ESPN
ENST00000419034	AL031848
ENST00000632803	ESPN
ENST00000632593	ESPN
ENST00000416731	ESPN
ENST00000461727	ESPN
ENST00000475228	ESPN
ENST00000478323	ESPN
ENST00000633239	ESPN
ENST00000475479	ESPN
ENST00000636644	ESPN
ENST00000434576	ESPN
ENST00000477679	ESPN
ENST00000468561	ESPN
ENST00000647810	TNFRSF25
ENST00000356876	TNFRSF25
ENST00000473343	TNFRSF25
ENST00000513135	TNFRSF25
ENST00000377782	TNFRSF25
ENST00000480393	TNFRSF25
ENST00000485036	TNFRSF25
ENST00000351959	TNFRSF25
ENST00000348333	TNFRSF25
ENST00000351748	TNFRSF25
ENST00000414040	TNFRSF25
ENST00000502588	TNFRSF25
ENST00000502730	TNFRSF25
ENST00000510563	TNFRSF25
ENST00000453260	TNFRSF25
ENST00000475730	TNFRSF25
ENST00000469691	TNFRSF25
ENST00000481401	TNFRSF25
ENST00000461703	TNFRSF25
ENST00000453341	TNFRSF25
ENST00000515145	TNFRSF25
ENST00000487949	PLEKHG5
ENST00000489097	PLEKHG5
ENST00000535355	PLEKHG5
ENST00000674790	PLEKHG5
ENST00000400913	PLEKHG5
ENST00000377725	PLEKHG5
ENST000003408500	PLEKHG5
ENST00000377728	PLEKHG5
ENST00000377748	PLEKHG5
ENST00000675548	PLEKHG5
ENST00000377732	PLEKHG5
ENST00000400915	PLEKHG5
ENST00000673471	PLEKHG5
ENST00000377740	PLEKHG5
ENST00000675694	PLEKHG5
ENST00000675123	PLEKHG5
ENST00000537245	PLEKHG5
ENST00000675976	PLEKHG5
ENST00000675139	PLEKHG5
ENST00000676401	PLEKHG5
ENST00000674943	PLEKHG5
ENST00000674685	PLEKHG5
ENST00000676255	PLEKHG5
ENST00000675093	PLEKHG5
ENST00000676287	PLEKHG5
ENST00000675655	PLEKHG5
ENST00000676362	PLEKHG5
ENST00000674803	PLEKHG5
ENST00000675812	PLEKHG5
ENST00000377705	NOL9
ENST00000464383	NOL9
ENST00000462798	NOL9
ENST00000517213	RNU6-731P
ENST00000456162	AL591866
ENST00000460777	NOL9
ENST00000464665	NOL9
ENST000003331721	TAS1R1
ENST00000351136	TAS1R1
ENST00000411823	TAS1R1
ENST00000415267	TAS1R1
ENST00000377674	ZBTB48
ENST00000319084	ZBTB48
ENST00000435905	ZBTB48
ENST00000488936	ZBTB48
ENST00000482360	ZBTB48
ENST00000498342	ZBTB48
ENST00000466813	ZBTB48
ENST00000466941	ZBTB48
ENST00000377658	KLHL21
ENST00000377663	KLHL21
ENST00000467612	KLHL21
ENST00000610898	KLHL21
ENST00000496707	KLHL21
ENST00000463043	KLHL21
ENST00000377648	PHF13
ENST00000495385	PHF13
ENST00000054650	THAP3
ENST00000484676	THAP3
ENST000003078960	THAP3
ENST00000377627	THAP3
ENST00000484669	THAP3
ENST00000487819	THAP3
ENST00000472925	THAP3
ENST00000480647	THAP3
ENST00000465508	DNAJC11
ENST00000451196	DNAJC11
ENST000003775770	DNAJC11
ENST000002944011	DNAJC11
ENST00000472414	DNAJC11
ENST00000426784	DNAJC11
ENST00000473993	DNAJC11
ENST00000469318	DNAJC11
ENST00000485073	DNAJC11
ENST00000460594	DNAJC11
ENST00000465911	DNAJC11
ENST00000432429	LINC01672
ENST00000414210	LINC01672
ENST00000421469	LINC01672
ENST00000635029	LINC01672
ENST00000635092	LINC01672
ENST00000654537	LINC01672
ENST00000641757	AL591163
ENST00000442889	CAMTA1-DT
ENST00000490738	CAMTA1
ENST000003036352	CAMTA1
ENST00000476163	CAMTA1
ENST00000473578	CAMTA1
ENST00000557126	CAMTA1
ENST00000467404	CAMTA1
ENST00000461311	CAMTA1
ENST00000486138	CAMTA1
ENST00000482934	CAMTA1
ENST00000433407	AL590128
ENST00000470648	CAMTA1
ENST00000461580	CAMTA1
ENST00000472283	CAMTA1
ENST00000467267	CAMTA1
ENST00000456701	AL512330
ENST00000384328	RNU1-8P
ENST00000427317	CAMTA1-IT1
ENST00000618051	CAMTA1-AS2
ENST00000411708	CAMTA1-AS2
ENST00000440032	CAMTA1-AS1
ENST00000602640	AL359881
ENST00000602973	AL359881
ENST00000602916	AL359881
ENST00000495233	CAMTA1
ENST00000490905	CAMTA1
ENST00000476864	CAMTA1
ENST000000546661	VAMP3
ENST00000470357	VAMP3
ENST00000602406	Z98884
ENST00000487194	VAMP3
ENST00000377541	PER3
ENST00000613533	PER3
ENST00000614998	PER3
ENST00000377532	PER3
ENST00000361923	PER3
ENST00000473653	PER3
ENST00000602883	PER3
ENST00000463106	PER3
ENST00000451646	Z98884
ENST00000494684	PER3
ENST00000377516	UTS2
ENST000003616960	UTS2
ENST00000054668	UTS2
ENST00000377507	TNFRSF9
ENST00000615230	TNFRSF9
ENST00000474475	TNFRSF9
ENST00000492571	TNFRSF9
ENST00000674210	TNFRSF9
ENST00000603760	AL009183
ENST00000493373	PARK7
ENST00000460192	PARK7
ENST00000493678	PARK7
ENST00000377493	PARK7
ENST000003386390	PARK7
ENST00000465354	PARK7
ENST00000377491	PARK7
ENST00000377488	PARK7
ENST00000497113	PARK7
ENST00000469225	PARK7
ENST00000363474	Y_RNA
ENST00000641354	AL034417
ENST00000641100	AL034417
ENST00000642135	AL034417
ENST00000474874	ERRFI1
ENST000003774820	ERRFI1
ENST00000467067	ERRFI1
ENST00000469499	ERRFI1
ENST00000487559	ERRFI1
ENST00000445300	AL034417
ENST00000399343	AL034417
ENST00000453364	AL358876
ENST00000670361	LINC01714
ENST00000635451	LINC01714
ENST00000364105	RNU1-7P
ENST00000452982	LINC01714
ENST00000424689	AL358876
ENST00000516168	RNU6-991P
ENST00000471889	SLC45A1
ENST00000289877	SLC45A1
ENST00000516445	Y_RNA
ENST00000497660	SLC45A1
ENST00000481265	SLC45A1
ENST00000337907	RERE
ENST00000400908	RERE
ENST00000377464	RERE
ENST00000467350	RERE
ENST00000400907	RERE
ENST00000476556	RERE
ENST00000505225	RERE
ENST00000656437	RERE
ENST00000464367	RERE
ENST00000488215	RERE
ENST00000460659	RERE
ENST00000492766	RERE
ENST00000465125	RERE
ENST00000464972	RERE
ENST00000449895	RERE-AS1
ENST00000653698	RERE-AS1
ENST00000444276	RERE-AS1
ENST00000659924	RERE
ENST00000480342	RERE
ENST00000507012	RERE
ENST00000408156	AL096855
ENST00000605785	AL096855
ENST00000469251	RERE
ENST00000514428	RERE
ENST00000468247	RERE
ENST00000437586	RPL7P11
ENST00000428803	RPL7P7
ENST00000410579	Y_RNA
ENST00000445254	AL357552
ENST00000433876	AL357552
ENST00000436229	RPL23AP19
ENST000002345900	ENO1
ENST00000464920	ENO1
ENST00000647408	ENO1
ENST00000646370	ENO1
ENST00000645609	ENO1
ENST00000645600	ENO1
ENST00000497492	ENO1
ENST00000646660	ENO1
ENST00000646680	ENO1
ENST00000618792	MIR6728
ENST00000646906	ENO1
ENST00000646156	ENO1
ENST00000643438	ENO1
ENST00000489867	ENO1
ENST00000486051	ENO1
ENST00000492343	ENO1
ENST00000414948	ENO1
ENST00000442636	ENO1-AS1
ENST00000364855	RNU6-304P
ENST00000425872	HMGN2P17
ENST00000424862	AL139415
ENST00000431968	AL139415
ENST00000549778	CA6
ENST00000476083	CA6
ENST00000377443	CA6
ENST00000480186	CA6
ENST00000377436	CA6
ENST00000377442	CA6
ENST00000583026	RN7SL451P
ENST00000400906	SLC2A7
ENST00000377424	SLC2A5
ENST00000487492	SLC2A5
ENST00000377414	SLC2A5
ENST00000484798	SLC2A5
ENST00000474145	SLC2A5
ENST00000479813	SLC2A5
ENST00000486632	SLC2A5
ENST00000487835	SLC2A5
ENST00000464985	SLC2A5
ENST00000473209	SLC2A5
ENST00000516595	AL158048
ENST00000377411	GPR157
ENST00000465853	GPR157
ENST00000466131	GPR157
ENST00000635687	MIR34AHG
ENST00000385130	MIR34A
ENST00000635405	MIR34AHG
ENST00000635271	LNCTAM34A
ENST00000437157	MIR34AHG
ENST00000412639	LNCTAM34A
ENST00000664915	LNCTAM34A
ENST00000657715	LNCTAM34A
ENST00000665148	LNCTAM34A
ENST00000634966	LNCTAM34A
ENST00000632503	MIR34AHG
ENST00000377403	H6PD
ENST00000602477	H6PD
ENST00000495451	H6PD
ENST000003280891	SPSB1
ENST00000450402	SPSB1
ENST00000357898	SPSB1
ENST00000377399	SPSB1
ENST00000641006	BX323043
ENST00000641325	LINC02606
ENST00000641940	LINC02606
ENST00000641507	LINC02606
ENST00000517147	RNA5SP40
ENST00000441033	AL928921
ENST00000302692	SLC25A33
ENST00000435277	AL954705
ENST000003403811	TMEM201
ENST00000340305	TMEM201
ENST00000416541	TMEM201
ENST00000510900	TMEM201
ENST00000508400	TMEM201
ENST00000377346	PIK3CD
ENST00000536656	PIK3CD
ENST00000628140	PIK3CD
ENST00000377320	PIK3CD-AS1
ENST00000426570	AL691449
ENST00000415330	PIK3CD-AS2
ENST00000484851	PIK3CD
ENST00000543390	PIK3CD
ENST00000361110	PIK3CD
ENST00000481137	PIK3CD
ENST00000479223	PIK3CD
ENST00000377298	CLSTN1
ENST00000650348	CLSTN1
ENST00000477264	CLSTN1
ENST00000435891	CLSTN1
ENST00000361311	CLSTN1
ENST00000464286	CLSTN1
ENST00000603781	MZT1P1
ENST00000639753	AL357140
ENST00000623863	AL357140
ENST00000377263	CTNNBIP1
ENST00000454104	AL357140
ENST00000400904	CTNNBIP1
ENST00000377258	CTNNBIP1
ENST00000377256	CTNNBIP1
ENST00000648956	AL357140
ENST00000488540	LZIC
ENST00000377223	LZIC
ENST00000400903	LZIC
ENST00000377213	LZIC
ENST00000471853	LZIC
ENST00000445884	AL357140
ENST00000403197	NMNAT1
ENST00000462686	NMNAT1
ENST00000377205	NMNAT1
ENST00000492735	NMNAT1
ENST00000365545	RN7SKP269
ENST00000636827	TMEM274P
ENST00000578045	MIR5697
ENST00000496751	NMNAT1
ENST00000413148	AL603962
ENST00000315901	RBP7
ENST00000294435	RBP7
ENST000002532512	UBE4B
ENST00000672724	UBE4B
ENST000003430901	UBE4B
ENST00000377153	UBE4B
ENST00000456484	AL590639
ENST00000416729	PGAM1P11
ENST00000462658	UBE4B
ENST00000470736	UBE4B
ENST00000466379	UBE4B
ENST00000488228	UBE4B
ENST00000364876	RNU6-828P
ENST00000487244	UBE4B
ENST00000465408	UBE4B
ENST00000676179	KIF1B
ENST00000377093	KIF1B
ENST000002639340	KIF1B
ENST00000377086	KIF1B
ENST00000577266	AL358013
ENST00000377083	KIF1B
ENST00000377081	KIF1B
ENST00000620295	KIF1B
ENST00000622724	KIF1B
ENST00000495136	KIF1B
ENST00000497835	KIF1B
ENST00000362692	RNU6-37P
ENST00000584329	RN7SL731P
ENST00000465635	KIF1B
ENST00000483340	KIF1B
ENST00000635499	KIF1B
ENST00000470616	KIF1B
ENST00000641495	AL139424
ENST00000641619	AL139424
ENST00000641117	AL139424
ENST00000641011	AL139424
ENST00000641335	AL139424
ENST00000641456	AL139424
ENST00000641062	AL139424
ENST00000491493	PGD
ENST00000487775	PGD
ENST000002707763	PGD
ENST00000477958	PGD
ENST00000483936	PGD
ENST00000465632	PGD
ENST00000460189	PGD
ENST00000493288	PGD
ENST00000498356	PGD
ENST00000496718	PGD
ENST00000607572	AL139424
ENST00000400900	CENPS-CORT
ENST00000470413	CENPS-CORT
ENST00000309048	CENPS
ENST00000602787	CENPS-CORT
ENST00000602486	CENPS
ENST00000477755	CENPS
ENST00000602296	CENPS-CORT
ENST00000462462	CENPS
ENST00000465026	CENPS-CORT
ENST00000464507	CENPS
ENST00000377049	CORT
ENST00000377038	DFFA
ENST00000424487	AL354956
ENST00000476658	DFFA
ENST00000377036	DFFA
ENST00000472851	PEX14
ENST00000356607	PEX14
ENST00000491661	PEX14
ENST00000492696	PEX14
ENST00000663738	AL139423
ENST00000461850	RN7SL614P
ENST00000377022	CASZ1
ENST00000478524	CASZ1
ENST00000606802	AL139423
ENST00000447850	CASZ1
ENST00000344008	CASZ1
ENST00000490176	CASZ1
ENST00000496432	CASZ1
ENST00000492173	CASZ1
ENST00000478728	CASZ1
ENST00000472814	CASZ1
ENST00000450782	HSPE1P24
ENST00000476357	C1orf127
ENST00000418570	C1orf127
ENST00000377004	C1orf127
ENST00000468348	C1orf127
ENST00000520253	C1orf127
ENST00000400899	CFL1P6
ENST00000473118	TARDBP
ENST00000639083	TARDBP
ENST00000639599	TARDBP
ENST00000629725	TARDBP
ENST00000439080	TARDBP
ENST00000613864	TARDBP
ENST00000476201	TARDBP
ENST00000472476	TARDBP
ENST00000240185	TARDBP
ENST00000614757	AL109811
ENST00000621715	TARDBP
ENST00000315091	TARDBP
ENST00000473869	TARDBP
ENST00000638264	TARDBP
ENST00000649624	TARDBP
ENST00000616545	TARDBP
ENST00000621790	TARDBP
ENST00000622057	TARDBP
ENST00000617172	TARDBP
ENST00000618606	TARDBP
ENST00000611963	TARDBP
ENST00000620632	TARDBP
ENST00000619555	TARDBP
ENST00000610369	TARDBP
ENST00000614494	TARDBP
ENST00000611136	AL109811
ENST00000477447	TARDBP
ENST00000612542	AL109811
ENST00000620505	TARDBP
ENST00000621573	TARDBP
ENST00000611008	TARDBP
ENST00000613177	TARDBP
ENST00000496840	TARDBP
ENST00000622108	AL109811
ENST00000617757	TARDBP
ENST00000480464	TARDBP
ENST00000620028	AL109811
ENST00000400897	MASP2
ENST00000607145	AL109811
ENST00000612387	AL109811
ENST00000478645	MASP2
ENST00000480221	MASP2
ENST00000400898	MASP2
ENST00000475189	SRM
ENST00000376957	SRM
ENST00000490101	SRM
ENST00000465788	SRM
ENST00000459997	SRM
ENST00000487300	SRM
ENST000003044571	EXOSC10
ENST00000376936	EXOSC10
ENST00000474216	EXOSC10
ENST00000490565	EXOSC10
ENST00000452378	AL109811
ENST00000469634	EXOSC10
ENST00000478271	EXOSC10
ENST00000470611	EXOSC10
ENST00000498576	EXOSC10
ENST00000472078	EXOSC10
ENST00000485606	EXOSC10
ENST00000460196	EXOSC10
ENST00000447600	EXOSC10-AS1
ENST00000435388	EXOSC10-AS1
ENST00000376838	MTOR
ENST00000361445	MTOR
ENST00000473471	MTOR
ENST00000490931	MTOR
ENST00000455339	MTOR
ENST00000495435	MTOR
ENST00000476768	MTOR
ENST00000445982	MTOR-AS1
ENST00000420480	MTOR-AS1
ENST00000517277	RNU6-537P
ENST00000376819	ANGPTL7
ENST00000476934	ANGPTL7
ENST00000384720	RNU6-291P
ENST00000448289	RPL39P6
ENST00000376810	UBIAD1
ENST00000376804	UBIAD1
ENST00000486588	UBIAD1
ENST00000483738	UBIAD1
ENST00000433562	UBE2V2P3
ENST00000641979	AL031291
ENST00000435243	MTCYBP45
ENST00000294484	DISP3
ENST00000423056	DISP3
ENST00000649975	AL590989
ENST00000304391	DISP3
ENST00000453135	LINC01647
ENST00000642131	AL031731
ENST00000642025	FBXO2
ENST00000354287	FBXO2
ENST00000471501	FBXO2
ENST00000466919	FBXO2
ENST00000465901	FBXO2
ENST00000475961	FBXO2
ENST00000251546	FBXO44
ENST00000425796	FBXO44
ENST00000376770	FBXO44
ENST000002515470	FBXO44
ENST00000376768	FBXO44
ENST00000376760	FBXO44
ENST00000376762	FBXO44
ENST00000475435	FBXO44
ENST00000471895	FBXO44
ENST00000376753	FBXO6
ENST00000474239	FBXO6
ENST00000449067	FBXO6
ENST00000376692	MAD2L2
ENST00000235310	MAD2L2
ENST00000376672	MAD2L2
ENST00000376669	MAD2L2
ENST00000376667	MAD2L2
ENST00000445656	MAD2L2
ENST00000456915	MAD2L2
ENST000003766640	MAD2L2
ENST00000376655	MAD2L2
ENST00000294485	DRAXIN
ENST00000376637	AGTRAP
ENST00000476512	AGTRAP
ENST00000400895	AGTRAP
ENST00000494437	AGTRAP
ENST000003143400	AGTRAP
ENST00000491346	AGTRAP
ENST00000376629	AGTRAP
ENST00000376627	AGTRAP
ENST00000452018	AGTRAP
ENST00000510878	AGTRAP
ENST00000476309	AGTRAP
ENST00000514733	AGTRAP
ENST00000513739	AGTRAP
ENST00000471765	AGTRAP
ENST00000433342	C1orf167
ENST00000484153	C1orf167
ENST00000312793	C1orf167
ENST00000376620	C1orf167-AS1
ENST00000444493	C1orf167
ENST00000449278	C1orf167
ENST00000475041	C1orf167
ENST00000376592	MTHFR
ENST00000376590	MTHFR
ENST00000376583	MTHFR
ENST00000376585	MTHFR
ENST00000482358	C1orf167
ENST00000641747	MTHFR
ENST00000641805	MTHFR
ENST00000423400	MTHFR
ENST00000641446	MTHFR
ENST00000641407	MTHFR
ENST00000641759	MTHFR
ENST00000641820	MTHFR
ENST00000641721	MTHFR
ENST00000376486	MTHFR
ENST00000641909	MTHFR
ENST00000641437	MTHFR
ENST00000418034	MTHFR
ENST00000431243	MTHFR
ENST00000642002	MTHFR
ENST00000413656	MTHFR
ENST000003124130	CLCN6
ENST000003464361	CLCN6
ENST00000376497	CLCN6
ENST00000400892	CLCN6
ENST00000376496	CLCN6
ENST00000376490	CLCN6
ENST00000376491	CLCN6
ENST00000376492	CLCN6
ENST00000494028	CLCN6
ENST00000446542	CLCN6
ENST00000622391	AL021155
ENST00000618496	AL021155
ENST00000376480	NPPA
ENST00000610706	NPPA
ENST00000376476	NPPA
ENST00000617059	AL021155
ENST00000376468	NPPB
ENST00000438808	SBF1P2
ENST00000661075	AL021155
ENST00000650448	AL021155
ENST00000649268	AL021155
ENST00000666735	AL021155
ENST00000362477	RNU5E-1
ENST00000658167	AL021155
ENST00000660618	AL021155
ENST00000364931	RNU5E-4P
ENST00000376572	KIAA2013
ENST00000616327	KIAA2013
ENST00000376576	KIAA2013
ENST00000485046	PLOD1
ENST00000449038	PLOD1
ENST00000196061	PLOD1
ENST00000358133	PLOD1
ENST00000429000	PLOD1
ENST00000465920	PLOD1
ENST00000491536	PLOD1
ENST00000470133	PLOD1
ENST00000481933	PLOD1
ENST00000660216	AL096840
ENST00000444836	MFN2
ENST00000674817	MFN2
ENST00000675053	MFN2
ENST00000675194	MFN2
ENST00000675817	MFN2
ENST00000675298	MFN2
ENST00000412236	MFN2
ENST00000675530	MFN2
ENST00000676369	MFN2
ENST00000674548	MFN2
ENST00000675959	MFN2
ENST00000675872	MFN2
ENST00000674706	MFN2
ENST00000676426	MFN2
ENST00000674658	MFN2
ENST00000674910	MFN2
ENST00000490079	MFN2
ENST00000675231	MFN2
ENST00000484391	MFN2
ENST00000497302	MFN2
ENST00000675113	MFN2
ENST00000675512	MFN2
ENST000002353290	MFN2
ENST00000675919	MFN2
ENST00000675987	MFN2
ENST00000676293	MFN2
ENST00000675781	MFN2
ENST00000675483	MFN2
ENST00000675374	MFN2
ENST00000675528	MFN2
ENST00000675404	MFN2
ENST00000676295	MFN2
ENST00000675043	MFN2
ENST00000603287	AL096840
ENST00000478749	MIIP
ENST00000235332	MIIP
ENST00000466860	MIIP
ENST00000498685	MIIP
ENST00000365591	Y_RNA
ENST00000492256	MIIP
ENST00000460823	MIIP
ENST00000618194	MIR6729
ENST00000478299	MIIP
ENST00000496974	RN7SL649P
ENST00000263932	TNFRSF8
ENST00000417814	TNFRSF8
ENST00000514649	TNFRSF8
ENST00000364265	RNU6-777P
ENST00000439324	RPL23AP89
ENST00000647616	AL357835
ENST00000413146	TNFRSF8
ENST00000479933	TNFRSF8
ENST00000622420	MIR7846
ENST00000376259	TNFRSF1B
ENST00000536782	TNFRSF1B
ENST00000492361	TNFRSF1B
ENST00000584158	MIR4632
ENST00000489921	TNFRSF1B
ENST00000453852	RPL10P17
ENST00000517160	SNORA70
ENST00000620676	VPS13D
ENST00000613099	VPS13D
ENST00000476169	VPS13D
ENST00000489961	VPS13D
ENST000000117000	VPS13D
ENST00000646917	VPS13D
ENST00000460333	VPS13D
ENST00000487188	VPS13D
ENST00000643711	VPS13D
ENST00000469054	VPS13D
ENST00000646411	VPS13D
ENST00000543710	VPS13D
ENST00000645371	VPS13D
ENST00000466732	VPS13D
ENST00000476045	VPS13D
ENST00000481484	VPS13D
ENST00000543766	VPS13D
ENST00000645148	VPS13D
ENST00000647414	VPS13D
ENST00000473099	VPS13D
ENST00000459326	SNORA59A
ENST00000416696	LINC02766
ENST00000616661	DHRS3
ENST00000464917	DHRS3
ENST00000408413	RNU6ATAC18P
ENST00000430996	DHRS3
ENST00000622213	MIR6730
ENST00000482265	DHRS3
ENST00000606790	AC254633
ENST00000376221	AADACL4
ENST00000436879	AC244670
ENST00000359318	AADACL3
ENST00000620146	AADACL3
ENST00000614859	C1orf158
ENST00000474179	C1orf158
ENST00000376210	C1orf158
ENST00000357726	PRAMEF12
ENST00000332296	PRAMEF1
ENST00000400814	PRAMEF1
ENST00000438401	LINC01784
ENST00000619922	PRAMEF11
ENST00000438176	PRAMEF30P
ENST00000317869	HNRNPCL1
ENST00000240189	PRAMEF2
ENST00000235349	PRAMEF4
ENST00000235347	PRAMEF10
ENST00000616979	PRAMEF7
ENST00000330881	PRAMEF7
ENST00000384703	RNU6-1072P
ENST00000418187	PRAMEF29P
ENST00000415464	PRAMEF6
ENST00000376189	PRAMEF6
ENST00000610289	PRAMEF28P
ENST00000436041	PRAMEF27
ENST00000617807	HNRNPCL3
